beta,seed,u_id,v_id,u_x,u_y,u_z,u_t,v_x,v_y,v_z,v_t
14.0,1,59,67,1,1,1,8,1,2,1,8
14.0,1,59,60,1,1,1,8,1,1,2,8
14.0,1,60,69,1,1,2,8,1,2,2,8
14.0,1,61,101,1,1,4,11,2,1,4,11
14.0,1,62,63,1,1,7,6,1,1,8,6
14.0,1,64,66,1,2,0,7,1,2,1,7
14.0,1,64,65,1,2,0,7,1,2,0,8
14.0,1,65,67,1,2,0,8,1,2,1,8
14.0,1,66,67,1,2,1,7,1,2,1,8
14.0,1,67,72,1,2,1,8,1,3,1,8
14.0,1,67,69,1,2,1,8,1,2,2,8
14.0,1,67,68,1,2,1,8,1,2,1,9
14.0,1,70,75,1,2,11,8,1,3,11,8
14.0,1,70,65,1,2,11,8,1,2,0,8
14.0,1,70,71,1,2,11,8,1,2,11,9
14.0,1,71,76,1,2,11,9,1,3,11,9
14.0,1,73,75,1,3,10,8,1,3,11,8
14.0,1,74,75,1,3,11,7,1,3,11,8
14.0,1,75,76,1,3,11,8,1,3,11,9
14.0,1,77,106,1,4,6,11,2,4,6,11
14.0,1,77,80,1,4,6,11,1,5,6,11
14.0,1,78,110,1,4,11,1,2,4,11,1
14.0,1,78,83,1,4,11,1,1,5,11,1
14.0,1,78,79,1,4,11,1,1,4,11,2
14.0,1,79,111,1,4,11,2,2,4,11,2
14.0,1,79,84,1,4,11,2,1,5,11,2
14.0,1,80,112,1,5,6,11,2,5,6,11
14.0,1,81,114,1,5,10,1,2,5,10,1
14.0,1,81,83,1,5,10,1,1,5,11,1
14.0,1,82,116,1,5,11,0,2,5,11,0
14.0,1,82,83,1,5,11,0,1,5,11,1
14.0,1,83,117,1,5,11,1,2,5,11,1
14.0,1,83,85,1,5,11,1,1,6,11,1
14.0,1,83,84,1,5,11,1,1,5,11,2
14.0,1,84,118,1,5,11,2,2,5,11,2
14.0,1,85,121,1,6,11,1,2,6,11,1
14.0,1,86,90,1,7,5,9,1,8,5,9
14.0,1,87,123,1,7,11,5,2,7,11,5
14.0,1,87,93,1,7,11,5,1,8,11,5
14.0,1,88,90,1,8,4,9,1,8,5,9
14.0,1,89,124,1,8,5,8,2,8,5,8
14.0,1,89,90,1,8,5,8,1,8,5,9
14.0,1,90,125,1,8,5,9,2,8,5,9
14.0,1,90,95,1,8,5,9,1,9,5,9
14.0,1,90,92,1,8,5,9,1,8,6,9
14.0,1,90,91,1,8,5,9,1,8,5,10
14.0,1,93,126,1,8,11,5,2,8,11,5
14.0,1,96,99,2,0,3,11,2,1,3,11
14.0,1,96,98,2,0,3,11,2,0,4,11
14.0,1,97,100,2,0,4,10,2,1,4,10
14.0,1,97,98,2,0,4,10,2,0,4,11
14.0,1,98,101,2,0,4,11,2,1,4,11
14.0,1,99,101,2,1,3,11,2,1,4,11
14.0,1,100,101,2,1,4,10,2,1,4,11
14.0,1,101,130,2,1,4,11,3,1,4,11
14.0,1,103,106,2,3,6,11,2,4,6,11
14.0,1,104,106,2,4,5,11,2,4,6,11
14.0,1,105,106,2,4,6,10,2,4,6,11
14.0,1,106,131,2,4,6,11,3,4,6,11
14.0,1,106,112,2,4,6,11,2,5,6,11
14.0,1,106,107,2,4,6,11,2,4,7,11
14.0,1,108,114,2,4,10,1,2,5,10,1
14.0,1,108,110,2,4,10,1,2,4,11,1
14.0,1,109,116,2,4,11,0,2,5,11,0
14.0,1,109,110,2,4,11,0,2,4,11,1
14.0,1,110,132,2,4,11,1,3,4,11,1
14.0,1,110,117,2,4,11,1,2,5,11,1
14.0,1,110,111,2,4,11,1,2,4,11,2
14.0,1,111,133,2,4,11,2,3,4,11,2
14.0,1,111,118,2,4,11,2,2,5,11,2
14.0,1,113,116,2,5,10,0,2,5,11,0
14.0,1,113,114,2,5,10,0,2,5,10,1
14.0,1,114,117,2,5,10,1,2,5,11,1
14.0,1,114,115,2,5,10,1,2,5,10,2
14.0,1,115,118,2,5,10,2,2,5,11,2
14.0,1,116,135,2,5,11,0,3,5,11,0
14.0,1,116,120,2,5,11,0,2,6,11,0
14.0,1,116,117,2,5,11,0,2,5,11,1
14.0,1,117,136,2,5,11,1,3,5,11,1
14.0,1,117,121,2,5,11,1,2,6,11,1
14.0,1,117,118,2,5,11,1,2,5,11,2
14.0,1,118,137,2,5,11,2,3,5,11,2
14.0,1,118,122,2,5,11,2,2,6,11,2
14.0,1,118,119,2,5,11,2,2,5,11,3
14.0,1,120,121,2,6,11,0,2,6,11,1
14.0,1,121,122,2,6,11,1,2,6,11,2
14.0,1,123,126,2,7,11,5,2,8,11,5
14.0,1,124,125,2,8,5,8,2,8,5,9
14.0,1,126,138,2,8,11,5,3,8,11,5
14.0,1,126,127,2,8,11,5,2,8,11,6
14.0,1,127,139,2,8,11,6,3,8,11,6
14.0,1,128,129,2,11,0,8,2,11,1,8
14.0,1,132,136,3,4,11,1,3,5,11,1
14.0,1,132,133,3,4,11,1,3,4,11,2
14.0,1,133,137,3,4,11,2,3,5,11,2
14.0,1,135,134,3,5,11,0,3,5,0,0
14.0,1,135,136,3,5,11,0,3,5,11,1
14.0,1,136,137,3,5,11,1,3,5,11,2
14.0,1,138,139,3,8,11,5,3,8,11,6
14.0,1,144,148,5,0,7,0,6,0,7,0
14.0,1,144,145,5,0,7,0,5,0,7,1
14.0,1,145,149,5,0,7,1,6,0,7,1
14.0,1,146,148,6,0,6,0,6,0,7,0
14.0,1,146,147,6,0,6,0,6,0,6,1
14.0,1,147,149,6,0,6,1,6,0,7,1
14.0,1,148,154,6,0,7,0,7,0,7,0
14.0,1,148,151,6,0,7,0,6,0,8,0
14.0,1,148,149,6,0,7,0,6,0,7,1
14.0,1,149,155,6,0,7,1,7,0,7,1
14.0,1,149,152,6,0,7,1,6,0,8,1
14.0,1,149,150,6,0,7,1,6,0,7,2
14.0,1,151,152,6,0,8,0,6,0,8,1
14.0,1,153,158,6,4,0,8,7,4,0,8
14.0,1,154,155,7,0,7,0,7,0,7,1
14.0,1,156,158,7,3,0,8,7,4,0,8
14.0,1,157,158,7,4,0,7,7,4,0,8
14.0,1,158,160,7,4,0,8,7,5,0,8
14.0,1,158,159,7,4,0,8,7,4,0,9
14.0,1,162,167,7,6,7,8,8,6,7,8
14.0,1,162,163,7,6,7,8,7,6,8,8
14.0,1,163,168,7,6,8,8,8,6,8,8
14.0,1,164,172,7,8,0,0,8,8,0,0
14.0,1,167,168,8,6,7,8,8,6,8,8
14.0,1,169,175,8,6,9,11,9,6,9,11
14.0,1,169,171,8,6,9,11,8,6,10,11
14.0,1,170,176,8,6,10,7,9,6,10,7
14.0,1,172,173,8,8,0,0,8,8,0,1
14.0,1,174,177,9,5,10,8,9,6,10,8
14.0,1,176,177,9,6,10,7,9,6,10,8
14.0,1,178,179,9,9,7,5,9,10,7,5
14.0,1,179,184,9,10,7,5,10,10,7,5
14.0,1,182,189,10,0,1,5,11,0,1,5
14.0,1,185,188,11,0,0,4,11,0,1,4
14.0,1,185,186,11,0,0,4,11,0,0,5
14.0,1,186,189,11,0,0,5,11,0,1,5
14.0,1,186,187,11,0,0,5,11,0,0,6
14.0,1,187,190,11,0,0,6,11,0,1,6
14.0,1,188,189,11,0,1,4,11,0,1,5
14.0,1,189,193,11,0,1,5,11,1,1,5
14.0,1,189,191,11,0,1,5,11,0,2,5
14.0,1,189,190,11,0,1,5,11,0,1,6
14.0,1,191,1,11,0,2,5,0,0,2,5
14.0,1,194,195,11,7,0,8,11,7,1,8
14.0,1,196,200,11,9,3,10,11,10,3,10
14.0,1,197,202,11,10,2,10,11,11,2,10
14.0,1,197,200,11,10,2,10,11,10,3,10
14.0,1,197,198,11,10,2,10,11,10,2,11
14.0,1,198,203,11,10,2,11,11,11,2,11
14.0,1,198,201,11,10,2,11,11,10,3,11
14.0,1,199,205,11,10,3,9,11,11,3,9
14.0,1,199,200,11,10,3,9,11,10,3,10
14.0,1,200,206,11,10,3,10,11,11,3,10
14.0,1,200,201,11,10,3,10,11,10,3,11
14.0,1,201,207,11,10,3,11,11,11,3,11
14.0,1,202,206,11,11,2,10,11,11,3,10
14.0,1,202,203,11,11,2,10,11,11,2,11
14.0,1,203,192,11,11,2,11,11,0,2,11
14.0,1,203,207,11,11,2,11,11,11,3,11
14.0,1,204,205,11,11,3,8,11,11,3,9
14.0,1,205,206,11,11,3,9,11,11,3,10
14.0,1,206,207,11,11,3,10,11,11,3,11
